Supplementary Table 4. Expression changes between control and Cushing's subjects whose age are between 40 and 60 years old,,,,,,,,
,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc_symbol
15394,ENSG00000185567,400.9892397,0.028639583,0.192152141,0.149046393,0.881517026,0.999591834,AHNAK2
15395,ENSG00000185585,401.2602315,-0.112921868,0.194833969,-0.579579981,0.562197896,0.999591834,OLFML2A
15396,ENSG00000185591,734.3637969,0.046966392,0.083674269,0.561300295,0.574592841,0.999591834,SP1
15398,ENSG00000185608,103.6888273,0.032257928,0.186620211,0.172853345,0.862766705,0.999591834,MRPL40
15402,ENSG00000185619,533.8049226,-0.187256033,0.167423342,-1.118458341,0.263371289,0.999591834,PCGF3
15403,ENSG00000185621,77.64496113,0.008666877,0.185385872,0.046750474,0.962712102,0.999591834,LMLN
15404,ENSG00000185624,2177.949765,0.035953264,0.164851965,0.218094238,0.827355686,0.999591834,P4HB
15405,ENSG00000185627,419.6046398,0.056837129,0.122141694,0.465337652,0.641689676,0.999591834,PSMD13
15406,ENSG00000185630,616.4651827,-0.028115241,0.167617058,-0.167734961,0.866791791,0.999591834,PBX1
15407,ENSG00000185633,162.801295,-0.091929493,0.179499445,-0.512143606,0.608550508,0.999591834,NDUFA4L2
15410,ENSG00000185650,2307.420033,0.119178881,0.146632571,0.812772224,0.416348663,0.999591834,ZFP36L1
15411,ENSG00000185651,472.8386453,0.031137169,0.103859152,0.299801881,0.764328281,0.999591834,UBE2L3
15413,ENSG00000185658,322.2564997,0.0254667,0.142678526,0.178490067,0.858338122,0.999591834,BRWD1
15422,ENSG00000185684,61.52133034,-0.072589243,0.187462583,-0.387219902,0.698593418,0.999591834,EP400NL
15424,ENSG00000185689,85.91413393,0.053723816,0.176130513,0.305022763,0.760348815,0.999591834,C6orf201
15426,ENSG00000185716,123.8584637,0.042949027,0.156785252,0.273935379,0.784134283,0.999591834,C16orf52
15427,ENSG00000185721,200.1057468,0.079646177,0.143564994,0.554774357,0.579049009,0.999591834,DRG1
15428,ENSG00000185722,539.5342825,0.07996425,0.134611899,0.594035525,0.552488353,0.999591834,ANKFY1
15429,ENSG00000185728,400.0767577,0.070850353,0.117258236,0.604224963,0.545694087,0.999591834,YTHDF3
15435,ENSG00000185745,220.3190058,-0.146037284,0.183841947,-0.794363236,0.426984,0.999591834,IFIT1
15436,ENSG00000185753,75.45478047,0.07424626,0.168324361,0.441090404,0.65914755,0.999591834,CXorf38
15442,ENSG00000185787,1405.608313,0.083031394,0.087129348,0.952967014,0.340606784,0.999591834,MORF4L1
15445,ENSG00000185800,215.5962181,-0.163024346,0.13147157,-1.239996955,0.21497652,0.999591834,DMWD
15447,ENSG00000185808,118.7654111,-0.041243299,0.18381253,-0.224376971,0.822463988,0.999591834,PIGP
15448,ENSG00000185811,77.52370659,0.151326527,0.194283744,0.778894437,0.436041901,0.999591834,IKZF1
15449,ENSG00000185813,199.9530083,0.03419612,0.186335811,0.183518773,0.85439099,0.999591834,PCYT2
15458,ENSG00000185862,94.96820276,0.210798487,0.192094758,1.097367203,0.272480904,0.999591834,EVI2B
15460,ENSG00000185864,351.9968203,-0.172497525,0.157831916,-1.092919158,0.274429296,0.999591834,NPIPB4
15464,ENSG00000185880,172.347465,-0.076085326,0.128491967,-0.592140726,0.553756357,0.999591834,TRIM69
15466,ENSG00000185885,370.4595724,0.015317628,0.188437729,0.081287479,0.935213331,0.999591834,IFITM1
15469,ENSG00000185896,1664.108743,0.051094778,0.090564939,0.564178345,0.572632764,0.999591834,LAMP1
15474,ENSG00000185909,376.2670374,-0.133033488,0.172209035,-0.772511659,0.439811444,0.999591834,KLHDC8B
15476,ENSG00000185917,108.537311,0.006382048,0.172312695,0.037037598,0.970455027,0.999591834,SETD4
15477,ENSG00000185920,105.1501818,0.00191464,0.177120234,0.010809831,0.99137517,0.999591834,PTCH1
15478,ENSG00000185924,75.26212205,-0.20700037,0.193925345,-1.067422982,0.285780875,0.999591834,RTN4RL1
15483,ENSG00000185946,272.2542753,-0.149499074,0.165148361,-0.905241041,0.365337704,0.999591834,RNPC3
15485,ENSG00000185950,666.4384156,-0.155970433,0.188173188,-0.828866404,0.407180008,0.999591834,IRS2
15490,ENSG00000185963,344.1732105,0.073423369,0.124547715,0.589520002,0.555512499,0.999591834,BICD2
15498,ENSG00000185989,922.5036407,-0.062830033,0.184182773,-0.341128715,0.733006685,0.999591834,RASA3
15499,ENSG00000186001,278.8183016,-0.014217641,0.134140714,-0.105990499,0.91558989,0.999591834,LRCH3
15503,ENSG00000186017,77.01954122,0.108438546,0.169411668,0.640089009,0.522114734,0.999591834,ZNF566
15504,ENSG00000186020,100.5872936,-0.069733978,0.16877194,-0.413184666,0.679471322,0.999591834,ZNF529
15510,ENSG00000186063,711.4165298,0.128374396,0.110071305,1.166283951,0.24349966,0.999591834,AIDA
15516,ENSG00000186088,162.390039,-0.015140215,0.147125297,-0.102906948,0.918036823,0.999591834,GSAP
15523,ENSG00000186106,173.9249571,0.09740616,0.170595002,0.570978979,0.568013892,0.999591834,ANKRD46
15524,ENSG00000186111,336.7333031,0.036691404,0.133170993,0.275520989,0.782916003,0.999591834,PIP5K1C
15530,ENSG00000186130,69.04246825,0.02295427,0.167926502,0.136692363,0.891273966,0.999591834,ZBTB6
15540,ENSG00000186174,734.4026862,-0.118446476,0.16818003,-0.704283833,0.481256033,0.999591834,BCL9L
15541,ENSG00000186184,293.0448462,-0.038742592,0.147637089,-0.262417745,0.792999394,0.999591834,POLR1D
15543,ENSG00000186187,118.2377444,-0.081163235,0.152996794,-0.530489773,0.595772398,0.999591834,ZNRF1
15544,ENSG00000186188,84.64011428,-0.092607736,0.193157301,-0.479442069,0.631624171,0.999591834,FFAR4
15550,ENSG00000186204,117.8444744,-0.058127692,0.185726418,-0.312974818,0.754299794,0.999591834,CYP4F12
15551,ENSG00000186205,936.2861782,0.019436969,0.173956941,0.111734368,0.911034028,0.999591834,1-Mar
15558,ENSG00000186260,476.851599,0.297054183,0.17995111,1.650749378,0.098789761,0.999591834,MKL2
15563,ENSG00000186283,139.4392483,0.080185595,0.179501457,0.446712777,0.655082455,0.999591834,TOR3A
15566,ENSG00000186298,717.0809941,0.079436269,0.119490372,0.664792213,0.506183404,0.999591834,PPP1CC
15571,ENSG00000186318,413.2815179,0.069621698,0.141029584,0.493667326,0.621541144,0.999591834,BACE1
15576,ENSG00000186340,472.8434188,-0.147604126,0.187491853,-0.78725621,0.431131898,0.999591834,THBS2
15577,ENSG00000186350,1154.392969,-0.07236486,0.126512813,-0.571996293,0.567324486,0.999591834,RXRA
15583,ENSG00000186377,72.61947204,-0.068765537,0.186422767,-0.368868769,0.712225543,0.999591834,CYP4X1
15585,ENSG00000186395,108.0353287,-0.053532136,0.175894951,-0.304341514,0.760867721,0.999591834,KRT10
15591,ENSG00000186417,215.3154465,0.311777758,0.188130668,1.65724048,0.097470865,0.999591834,GLDN
15593,ENSG00000186432,567.6528781,0.118534612,0.129532823,0.915093247,0.36014268,0.999591834,KPNA4
15598,ENSG00000186448,102.4395455,0.184159963,0.162205494,1.135349723,0.256228816,0.999591834,ZNF197
15602,ENSG00000186458,102.1192767,0.136453563,0.132593215,1.029114217,0.303426006,0.999591834,DEFB132
15604,ENSG00000186468,2074.712424,0.020885453,0.146995288,0.142082467,0.887014867,0.999591834,RPS23
15605,ENSG00000186469,1040.242355,-0.089227185,0.178555915,-0.49971565,0.617275312,0.999591834,GNG2
15606,ENSG00000186470,250.0364281,-0.059146639,0.184924984,-0.319841257,0.749088671,0.999591834,BTN3A2
15608,ENSG00000186472,96.22489498,-0.002284652,0.181657883,-0.012576675,0.989965529,0.999591834,PCLO
15611,ENSG00000186480,313.5589935,0.113398515,0.144279595,0.785963631,0.431888794,0.999591834,INSIG1
15615,ENSG00000186501,157.4225282,-0.124994752,0.139073746,-0.898765983,0.368777323,0.999591834,TMEM222
15619,ENSG00000186517,232.4312573,0.040637128,0.189506102,0.214437045,0.830206256,0.999591834,ARHGAP30
15620,ENSG00000186522,570.3968844,0.050355434,0.135941926,0.370418723,0.711070525,0.999591834,10-Sep
15624,ENSG00000186532,164.7252874,-0.05410133,0.12777116,-0.42342364,0.6719862,0.999591834,SMYD4
15627,ENSG00000186566,403.9473902,0.044555462,0.115079899,0.387169805,0.698630502,0.999591834,GPATCH8
15630,ENSG00000186575,132.6361175,-0.140497328,0.161426467,-0.870348774,0.384109832,0.999591834,NF2
15631,ENSG00000186577,70.36093155,0.081186188,0.180580899,0.449583475,0.653010806,0.999591834,C6orf1
15634,ENSG00000186591,1058.161855,-0.020410859,0.131600161,-0.155097523,0.876744435,0.999591834,UBE2H
15637,ENSG00000186625,82.81806963,-0.076524162,0.16089709,-0.475609361,0.634352705,0.999591834,KATNA1
15639,ENSG00000186635,763.1599055,0.015470149,0.156150215,0.099072222,0.921080927,0.999591834,ARAP1
15641,ENSG00000186642,945.2676769,-0.117741706,0.157411357,-0.747987368,0.454467777,0.999591834,PDE2A
15644,ENSG00000186654,184.5961717,-0.308967266,0.158193237,-1.953100351,0.050807705,0.999591834,PRR5
15645,ENSG00000186660,421.6271227,-0.016697122,0.131050192,-0.127410133,0.898615797,0.999591834,ZFP91
15650,ENSG00000186687,224.8437127,-0.085241499,0.178771703,-0.476817624,0.633491995,0.999591834,LYRM7
15652,ENSG00000186714,73.60564112,-0.005909429,0.16251886,-0.036361498,0.970994114,0.999591834,CCDC73
15653,ENSG00000186716,436.9837617,-0.011626929,0.156036584,-0.074514125,0.940601303,0.999591834,BCR
15667,ENSG00000186812,162.353372,0.137340354,0.147881398,0.92871961,0.353034415,0.999591834,ZNF397
15668,ENSG00000186814,169.5789987,0.06017805,0.14459468,0.416184397,0.677275076,0.999591834,ZSCAN30
15669,ENSG00000186815,623.2131676,-0.071898405,0.172910316,-0.415813279,0.677546641,0.999591834,TPCN1
15673,ENSG00000186834,354.2433892,-0.069376025,0.147633612,-0.469920254,0.638411993,0.999591834,HEXIM1
15677,ENSG00000186854,95.43750336,0.019289666,0.195534774,0.09865082,0.921415518,0.999591834,TRABD2A
15680,ENSG00000186866,205.9352867,-0.028057277,0.132194068,-0.212243088,0.831917393,0.999591834,POFUT2
15682,ENSG00000186868,200.8377073,-0.145465025,0.193826824,-0.750489649,0.452959856,0.999591834,MAPT
15690,ENSG00000186908,361.9199865,0.033904842,0.136293902,0.248762719,0.803544331,0.999591834,ZDHHC17
15693,ENSG00000186918,288.8416689,-0.186610097,0.141375446,-1.319961156,0.186847987,0.999591834,ZNF395
15694,ENSG00000186919,366.4369387,-0.177144072,0.116377471,-1.522150897,0.127971275,0.999591834,ZACN
15699,ENSG00000186951,238.1268638,-0.102886084,0.167112366,-0.615670084,0.538112286,0.999591834,PPARA
15709,ENSG00000186994,308.8792683,-0.334048862,0.156758844,-2.130972983,0.033091368,0.999591834,KANK3
15723,ENSG00000187051,248.7641928,-0.12509117,0.151178724,-0.827438986,0.407988291,0.999591834,RPS19BP1
15725,ENSG00000187066,138.9663639,-0.24249912,0.163150876,-1.486348868,0.137186867,0.999591834,TMEM262
15727,ENSG00000187079,1087.199808,0.073787311,0.18376225,0.401536825,0.688024931,0.999591834,TEAD1
15730,ENSG00000187091,187.9539481,-0.146049157,0.181672475,-0.80391461,0.421446292,0.999591834,PLCD1
15732,ENSG00000187097,261.4396426,0.165509574,0.147294139,1.12366707,0.261154291,0.999591834,ENTPD5
15733,ENSG00000187098,209.4495897,0.179047477,0.164145589,1.090784576,0.275367685,0.999591834,MITF
15735,ENSG00000187109,1374.607106,0.052153384,0.165428437,0.31526251,0.752562347,0.999591834,NAP1L1
15737,ENSG00000187118,342.3601488,0.002734078,0.140838278,0.019412887,0.98451173,0.999591834,CMC1
15740,ENSG00000187134,769.1004628,0.208726191,0.174595092,1.195487162,0.231896749,0.999591834,AKR1C1
15743,ENSG00000187144,162.4468243,0.052992904,0.136628145,0.387862283,0.698117951,0.999591834,SPATA21
15744,ENSG00000187147,271.745958,-0.086461885,0.11877686,-0.727935432,0.466653112,0.999591834,RNF220
15746,ENSG00000187164,177.3387952,0.198390468,0.164676743,1.204726698,0.228308826,0.999591834,KIAA1598
15754,ENSG00000187189,157.2786605,-0.001260201,0.1612294,-0.007816201,0.993763637,0.999591834,TSPYL4
15756,ENSG00000187193,127.2726917,-0.03713964,0.188462212,-0.197066773,0.843775285,0.999591834,MT1X
15757,ENSG00000187210,60.58946433,0.32890586,0.195464186,1.68269117,0.092434892,0.999591834,GCNT1
15759,ENSG00000187231,948.5233064,0.026959446,0.181606342,0.148449917,0.881987708,0.999591834,SESTD1
15761,ENSG00000187239,322.9895045,-0.009078136,0.159504818,-0.056914493,0.95461331,0.999591834,FNBP1
15762,ENSG00000187240,153.0362707,-0.132247472,0.179264216,-0.737723764,0.460682328,0.999591834,DYNC2H1
15765,ENSG00000187244,721.1485693,-0.099531999,0.174831072,-0.569303832,0.569149967,0.999591834,BCAM
15766,ENSG00000187257,126.523251,0.080986828,0.155010959,0.522458726,0.601350977,0.999591834,RSBN1L
15768,ENSG00000187260,91.07268717,-0.278002931,0.173942448,-1.598246626,0.109988101,0.999591834,WDR86
15769,ENSG00000187266,58.70301595,-0.014457174,0.189023307,-0.076483555,0.939034397,0.999591834,EPOR
15772,ENSG00000187288,3598.594234,0.029981748,0.188667932,0.158912794,0.87373758,0.999591834,CIDEC
15776,ENSG00000187391,84.56753063,-0.158196625,0.183375071,-0.86269428,0.388305578,0.999591834,MAGI2
15779,ENSG00000187446,574.2877002,-0.060042938,0.159412774,-0.376650732,0.706433181,0.999591834,CHP1
15782,ENSG00000187479,203.1580932,0.156725891,0.195253327,0.802679746,0.422159862,0.999591834,C11orf96
15785,ENSG00000187498,8249.377728,0.263662338,0.177855867,1.48244948,0.138220736,0.999591834,COL4A1
15787,ENSG00000187513,207.5759381,0.063411735,0.190672594,0.33256869,0.739459881,0.999591834,GJA4
15788,ENSG00000187514,2383.722786,-0.078437774,0.126510613,-0.620009436,0.535251574,0.999591834,PTMA
15790,ENSG00000187522,93.59037631,-0.050144974,0.150868235,-0.332375955,0.739605392,0.999591834,HSPA14
15792,ENSG00000187531,105.4379745,-0.181086149,0.1772001,-1.021930288,0.306813896,0.999591834,SIRT7
15794,ENSG00000187535,119.654361,0.099579877,0.173443979,0.574132797,0.565877941,0.999591834,IFT140
15800,ENSG00000187554,68.31562703,0.237452572,0.187407757,1.267037048,0.205142043,0.999591834,TLR5
15801,ENSG00000187555,549.1729314,0.045173597,0.105112482,0.429764344,0.667367073,0.999591834,USP7
15810,ENSG00000187601,108.3911258,-0.092323896,0.175248936,-0.52681573,0.598321558,0.999591834,MAGEH1
15811,ENSG00000187605,90.70012149,0.163495122,0.17921378,0.912291021,0.36161554,0.999591834,TET3
15813,ENSG00000187608,60.72165147,-0.269833816,0.179280246,-1.505095074,0.132299635,0.999591834,ISG15
15814,ENSG00000187609,141.0720118,-0.220100877,0.139529038,-1.5774557,0.114690708,0.999591834,EXD3
15827,ENSG00000187676,58.98872779,0.046600544,0.18917122,0.246340556,0.805418618,0.999591834,B3GALTL
15828,ENSG00000187678,223.9282385,-0.018766729,0.186739067,-0.100497069,0.91994971,0.999591834,SPRY4
15830,ENSG00000187688,152.3940959,0.095126236,0.19058538,0.499126616,0.617690188,0.999591834,TRPV2
15836,ENSG00000187713,133.3095865,-0.25774008,0.15646931,-1.647224495,0.099511911,0.999591834,TMEM203
15843,ENSG00000187735,475.9642759,0.082188867,0.115101036,0.714058443,0.475191042,0.999591834,TCEA1
15845,ENSG00000187741,122.5669162,-0.169242982,0.167820667,-1.008475211,0.313226382,0.999591834,FANCA
15846,ENSG00000187742,283.5027458,0.073037545,0.114653186,0.637030228,0.524105154,0.999591834,SECISBP2
15851,ENSG00000187764,68.87175982,-0.170866346,0.195208087,-0.875303626,0.381408722,0.999591834,SEMA4D
15856,ENSG00000187778,188.9838308,-0.08188609,0.139462349,-0.587155537,0.557099251,0.999591834,MCRS1
15861,ENSG00000187800,448.0225579,-0.07155851,0.150595843,-0.475169225,0.63466636,0.999591834,PEAR1
15868,ENSG00000187824,99.91341061,-0.188132206,0.175411471,-1.072519398,0.283486806,0.999591834,TMEM220
15870,ENSG00000187837,107.4943223,0.074722417,0.193183324,0.386795379,0.698907698,0.999591834,HIST1H1C
15872,ENSG00000187840,93.8231123,-0.219884457,0.190756351,-1.152697963,0.249034378,0.999591834,EIF4EBP1
15878,ENSG00000187866,149.0919908,0.053296238,0.151667616,0.35140157,0.725287104,0.999591834,FAM122A
15888,ENSG00000187942,1800.232736,-0.22895209,0.144045989,-1.589437455,0.111961664,0.999591834,LDLRAD2
15892,ENSG00000187954,255.3761783,-0.308666348,0.147138661,-2.097792283,0.035923499,0.999591834,CYHR1
15893,ENSG00000187955,752.6435667,0.034423162,0.162482089,0.211858194,0.832217667,0.999591834,COL14A1
15903,ENSG00000188001,170.1503756,-0.024004227,0.195501178,-0.122783031,0.902278912,0.999591834,TPRG1
15908,ENSG00000188021,210.3848169,-0.184617431,0.143905154,-1.282910483,0.19952344,0.999591834,UBQLN2
15909,ENSG00000188026,100.0426458,-0.15492,0.156070302,-0.99262959,0.320890499,0.999591834,RILPL1
15915,ENSG00000188042,89.69481658,0.108002583,0.189775484,0.569107142,0.569283432,0.999591834,ARL4C
15922,ENSG00000188070,213.0083769,-0.072762147,0.181676406,-0.400504106,0.68878526,0.999591834,C11orf95
15930,ENSG00000188112,59.47379791,-0.080117976,0.177373696,-0.451690289,0.651492115,0.999591834,C6orf132
15933,ENSG00000188130,95.83528803,-0.00214775,0.193196469,-0.01111692,0.991130164,0.999591834,MAPK12
15936,ENSG00000188153,74.12647441,-0.042586526,0.181057246,-0.23521028,0.814045527,0.999591834,COL4A5
15938,ENSG00000188157,430.479464,-0.327642732,0.173589612,-1.887455874,0.059099036,0.999591834,AGRN
15939,ENSG00000188158,79.6211763,0.088743728,0.168902288,0.525414598,0.599295007,0.999591834,NHS
15946,ENSG00000188177,155.4163914,0.032710278,0.168701064,0.193894914,0.846258166,0.999591834,ZC3H6
15947,ENSG00000188186,212.4595361,-0.21160675,0.172853648,-1.224196037,0.220878284,0.999591834,LAMTOR4
15948,ENSG00000188191,73.65051903,0.068027679,0.176621542,0.385160714,0.700118348,0.999591834,PRKAR1B
15951,ENSG00000188215,231.0012407,0.200825747,0.194003988,1.035162983,0.300592803,0.999591834,DCUN1D3
15955,ENSG00000188229,555.2308603,-0.088554034,0.171557708,-0.516176366,0.605731235,0.999591834,TUBB4B
15957,ENSG00000188243,288.023774,-0.113586312,0.13311581,-0.853289421,0.393498825,0.999591834,COMMD6
15965,ENSG00000188290,65.07123636,-0.170538382,0.19397088,-0.879195794,0.379295125,0.999591834,HES4
15970,ENSG00000188312,66.05434191,0.089288778,0.167646854,0.532600381,0.594310238,0.999591834,CENPP
15971,ENSG00000188313,247.959878,0.055374517,0.187924859,0.294663076,0.768251272,0.999591834,PLSCR1
15972,ENSG00000188315,105.675176,-0.126224349,0.154941636,-0.81465739,0.41526845,0.999591834,C3orf62
15974,ENSG00000188321,73.82968992,-0.132340178,0.184894038,-0.715762278,0.474138149,0.999591834,ZNF559
15980,ENSG00000188342,67.63421037,0.15016069,0.166941266,0.899482154,0.368395897,0.999591834,GTF2F2
15981,ENSG00000188343,155.4271044,-0.071253016,0.16182707,-0.44030344,0.65971735,0.999591834,FAM92A1
15982,ENSG00000188352,141.1533316,0.05659063,0.179061928,0.316039432,0.751972578,0.999591834,FOCAD
15996,ENSG00000188419,146.4877176,0.244161373,0.142927888,1.708283647,0.087583724,0.999591834,CHM
15998,ENSG00000188428,71.25828584,-0.086963317,0.174532841,-0.498263342,0.618298442,0.999591834,BLOC1S5
16001,ENSG00000188483,100.5865098,-0.048867713,0.195533292,-0.249920168,0.802649086,0.999591834,IER5L
16005,ENSG00000188493,88.15627874,-0.148809585,0.156990919,-0.947886576,0.343187199,0.999591834,C19orf54
16009,ENSG00000188517,86.4276918,-0.24677884,0.192874811,-1.279476769,0.200729215,0.999591834,COL25A1
16012,ENSG00000188529,117.4930431,0.110069862,0.174425211,0.631043308,0.528012208,0.999591834,SRSF10
16015,ENSG00000188549,91.85398018,-0.052397401,0.187205797,-0.279891977,0.779560383,0.999591834,C15orf52
16016,ENSG00000188554,878.1594865,0.025475055,0.100585916,0.253266624,0.800062185,0.999591834,NBR1
16018,ENSG00000188559,419.405035,-0.145118522,0.151781076,-0.956104182,0.339019602,0.999591834,RALGAPA2
16019,ENSG00000188566,64.22609687,-0.16317435,0.189587708,-0.860680006,0.389414308,0.999591834,NDOR1
16025,ENSG00000188603,63.82448819,0.126063609,0.179344935,0.702911453,0.482110933,0.999591834,CLN3
16028,ENSG00000188612,389.8369873,-0.032670406,0.121999563,-0.267791171,0.788860067,0.999591834,SUMO2
16029,ENSG00000188613,94.51832878,-0.250530549,0.186258929,-1.34506598,0.178603928,0.999591834,NANOS1
16034,ENSG00000188636,241.4892222,0.168125996,0.14908334,1.127731614,0.259433282,0.999591834,LDOC1L
16035,ENSG00000188641,314.7808278,0.137215513,0.121405201,1.130227633,0.258380319,0.999591834,DPYD
16036,ENSG00000188643,333.5401519,0.015344086,0.141057394,0.108779028,0.913377758,0.999591834,S100A16
