Supplementary Table 4a. Cushing's effect on gene expressions after controlling for BMI,,,,,,,,,,,,,,,,
,Row.names,baseMean,log2FoldChange.BMIxDisease,lfcSE.BMIxDisease,stat.BMIxDisease,pvalue.BMIxDisease,padj.BMIxDisease,log2FC_Obese_vs_notObese,lfcSE_Obese_vs_notObese,pvalue_Obese_vs_notObese,padj_Obese_vs_notObese,log2FC_Cushing_vs_Con,lfcSE_Cushing_vs_Con,pvalue_Cushing_vs_Con,padj_Cushing_vs_Con,external_gene_id
15390,ENSG00000184619,5.961844321,0.765772465,0.674144651,1.135917142,0.255991244,NA,0.213420172,0.476572644,0.654280972,NA,-0.779017788,0.666750039,0.24265329,0.516545137,KRBA2
15391,ENSG00000184634,369.6484684,-0.002792144,0.172738418,-0.016164001,0.987103555,0.996860344,-0.083743793,0.094260958,0.374312174,0.716662115,-0.15216596,0.133688037,0.255029995,0.529920938,MED12
15392,ENSG00000184635,11.34038367,0.17168864,0.515874347,0.332810966,0.73927698,NA,-0.137239942,0.340293865,0.686728781,NA,0.616082791,0.430340659,0.152253603,0.407827665,ZNF93
15393,ENSG00000184640,676.8293505,0.288131128,0.230124067,1.25206864,0.210544853,0.641807075,-0.022630571,0.129088033,0.860835152,0.947891407,-0.098014779,0.178636602,0.58322335,0.798691654,9-Sep
15394,ENSG00000184647,0.245016194,0.260647731,0.372706149,0.699338423,0.48434056,NA,-0.412962341,2.193413253,0.850661989,NA,-0.437257284,2.44100416,0.857835559,NA,PRSS55
15395,ENSG00000184650,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ODF4
15396,ENSG00000184659,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FOXD4L4
15397,ENSG00000184661,2.351054588,0.368286654,0.598503011,0.615346368,0.538326002,NA,0.054280312,1.25381313,0.965468619,NA,2.404044999,1.301604559,0.064749214,NA,CDCA2
15398,ENSG00000184672,0.711173922,-1.154556245,0.547175237,-2.110030146,0.034855759,NA,1.733559618,1.474046348,0.239572887,NA,1.880642711,1.439669856,0.19145009,NA,RALYL
15399,ENSG00000184674,231.2089888,-0.048830833,0.682205821,-0.071577861,0.942937859,0.988004459,0.234458686,0.869506841,0.787432922,NA,-0.171715059,0.987461891,0.861947685,0.943295885,GSTT1
15400,ENSG00000184675,38.84123204,-0.058682839,0.387206071,-0.151554544,0.879538288,0.971981032,-0.032977678,0.219049183,0.880331342,NA,-0.134054825,0.310159203,0.665586646,0.846365547,AMER1
15401,ENSG00000184677,270.8613555,-0.367410043,0.174737147,-2.102644172,0.035496886,0.331595876,0.263639471,0.095434322,0.005735659,0.152816249,0.117355075,0.135943983,0.38799424,0.659503816,ZBTB40
15402,ENSG00000184678,0.537207912,-0.335152009,0.460984082,-0.72703597,0.467203921,NA,-0.335842612,1.795694083,0.851639754,NA,0.968938887,1.899751387,0.610027241,NA,HIST2H2BE
15403,ENSG00000184682,39.55056592,0.205183607,0.550830308,0.372498761,0.709521535,0.927561289,-0.037849742,0.338170878,0.910882952,NA,-1.004044438,0.468554297,0.032124654,0.173652586,C11orf89
15404,ENSG00000184697,0.136188976,2.59E-05,0.00457279,0.005658754,0.995484992,NA,14.99361089,193.6160169,0.938273576,NA,0.948819912,4.306914822,0.825636331,NA,CLDN6
15405,ENSG00000184698,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR51M1
15406,ENSG00000184702,85.01668545,0.484632868,0.445780204,1.08715655,0.27696763,0.710514117,-0.120600554,0.260886736,0.643886494,NA,-0.784280835,0.363005919,0.030732589,0.170086847,5-Sep
15407,ENSG00000184708,157.2349615,-0.392926424,0.235129797,-1.671104339,0.094701071,0.477678705,0.089661553,0.130241964,0.491186494,NA,0.151928051,0.182344977,0.404737457,0.67339001,EIF4ENIF1
15408,ENSG00000184709,0.059016537,-2.89E-05,0.000572415,-0.050459294,0.959756387,NA,14.20067472,197.2330063,0.942602318,NA,-14.50149119,286.8957976,0.959687137,NA,LRRC26
15409,ENSG00000184716,148.4197526,-0.124061511,0.201277661,-0.616369995,0.537650352,0.855687966,0.009180364,0.111286637,0.934254717,NA,0.161816843,0.156612871,0.301497092,0.57966581,SERINC4
15410,ENSG00000184719,50.77083588,-0.750011106,0.342860426,-2.187511445,0.028705209,0.300211779,0.074302345,0.199364692,0.709375005,NA,0.623182922,0.266658556,0.019438818,0.130487933,RNLS
15411,ENSG00000184724,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KRTAP6-1
15412,ENSG00000184730,50.17217347,1.361619743,0.586150517,2.32298651,0.020179877,0.254553568,-0.49623638,0.391048013,0.2044443,NA,-0.132404209,0.507439426,0.794149468,0.911769831,APOBR
15413,ENSG00000184731,2.605583855,0.603707824,0.668579132,0.902971385,0.366541082,NA,0.211675914,0.85316923,0.804052839,NA,-1.202052537,1.03319663,0.244654855,NA,FAM110C
15414,ENSG00000184735,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DDX53
15415,ENSG00000184743,932.3813277,-0.274921918,0.20659443,-1.330732476,0.183277053,0.613407729,0.164951661,0.116035905,0.155154874,0.516595609,0.421565198,0.159570578,0.008244897,0.077370007,ATL3
15416,ENSG00000184750,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAGEA2
15417,ENSG00000184752,134.6179029,-0.348067585,0.215666671,-1.613914584,0.106545955,0.49901836,-0.141116165,0.119859716,0.239058074,NA,0.258534385,0.165166517,0.117513668,0.357563178,NDUFA12
15418,ENSG00000184761,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AC013269.5
15419,ENSG00000184774,0.284510484,-2.32E-05,0.003066704,-0.007580057,0.993952047,NA,0.390857166,1.929382741,0.839462185,NA,-16.40022,272.6133466,0.952028785,NA,RP11-480I12.4
15420,ENSG00000184779,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RPS17
15421,ENSG00000184785,63.44622512,0.631625702,0.400522404,1.57700467,0.11479445,0.51203465,-0.34727346,0.228895141,0.129223086,NA,-0.597038495,0.322759694,0.064343447,0.256329599,SMIM10
15422,ENSG00000184786,1.610355296,-0.496120798,0.638253543,-0.777309901,0.436975955,NA,-0.388233371,0.867960842,0.654663053,NA,-1.353022526,1.161456624,0.244044937,NA,TCTE3
15423,ENSG00000184787,29.72965721,-0.334635671,0.428570636,-0.780818009,0.43490954,0.806598618,0.190531297,0.255939133,0.456610402,NA,0.396518876,0.346582679,0.252589787,0.528205183,UBE2G2
15424,ENSG00000184788,18.70806329,0.071146775,0.45207033,0.157379881,0.874945468,0.970952295,-0.154910951,0.25604341,0.545166831,NA,-0.278190736,0.369276924,0.451246184,0.709285497,SATL1
15425,ENSG00000184792,14.55814341,0.390573839,0.495133743,0.788824927,0.430214338,NA,-0.459074679,0.300454419,0.126528795,NA,-0.110572794,0.407359342,0.7860542,0.90731771,OSBP2
15426,ENSG00000184809,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C21orf88
15427,ENSG00000184811,3527.552436,-0.440154784,0.27987387,-1.572689811,0.11579066,0.513032451,-0.20009675,0.159332854,0.20917358,0.572623834,0.442117388,0.217549882,0.04212759,0.203685861,TUSC5
15428,ENSG00000184814,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRR23B
15429,ENSG00000184825,0.099124644,-3.31E-05,0.000541149,-0.061134467,0.95125212,NA,-16.60968619,271.1979666,0.951163603,NA,16.40978529,191.9016632,0.93185481,NA,HIST1H2AH
15430,ENSG00000184828,43.93952114,0.144443814,0.477104584,0.302750841,0.762079749,0.946286623,-0.106953353,0.288770462,0.711103115,NA,-0.048538463,0.390805946,0.901156183,0.95856844,ZBTB7C
15431,ENSG00000184831,24.6102426,-0.331954686,0.428445076,-0.77478936,0.438464138,0.807985248,0.268844242,0.252842528,0.287651695,NA,0.286169944,0.34880122,0.411966184,0.679815941,APOO
15432,ENSG00000184838,15.12797976,-0.452536738,0.562343396,-0.8047338,0.42097331,NA,0.152562471,0.350323176,0.663206317,NA,-0.087728883,0.478473134,0.854522038,0.939358986,PRR16
15433,ENSG00000184840,430.7927803,0.225457721,0.231550964,0.973685087,0.330212924,0.748367062,0.052182831,0.129815691,0.687701469,0.888625734,-0.001645586,0.180243801,0.992715591,0.995831868,TMED9
15434,ENSG00000184845,5.805044364,0.390680579,0.705655284,0.55364225,0.579823705,NA,1.323872265,0.591009941,0.025089825,NA,-1.218166984,0.809511133,0.132370856,0.379157655,DRD1
15435,ENSG00000184857,37.58127781,-0.220819402,0.350273968,-0.630419108,0.528420412,0.853494463,0.031851339,0.199535096,0.873174316,NA,0.183439437,0.277740036,0.508951166,0.752419304,TMEM186
15436,ENSG00000184860,4.504421045,0.362973188,0.694288672,0.522798661,0.601114371,NA,0.097294918,0.56363092,0.862948807,NA,-0.22121972,0.717530904,0.757848826,0.893028103,SDR42E1
15437,ENSG00000184863,497.1544611,-0.289483811,0.174661551,-1.657398607,0.097438913,0.483714603,0.064439592,0.096778253,0.505508355,0.792223802,0.167776752,0.134684546,0.212873974,0.482950614,RBM33
15438,ENSG00000184867,2.929792167,0.60069547,0.693277354,0.866457655,0.386239238,NA,0.285861437,0.647139238,0.658683903,NA,-1.815805503,0.918867024,0.048139462,NA,ARMCX2
15439,ENSG00000184881,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR51B2
15440,ENSG00000184886,1.423048491,-0.268443658,0.666782629,-0.402595458,0.687245851,NA,0.199534915,0.885710785,0.82175971,NA,-0.241014218,1.049129411,0.818303272,NA,PIGW
15441,ENSG00000184887,673.9378752,-0.869301284,0.241880752,-3.593925007,0.000325734,0.031147034,0.122001417,0.137163819,0.373757139,0.716073285,0.920293753,0.186835732,8.41E-07,0.00012556,BTBD6
15442,ENSG00000184895,0.336848631,-2.92E-05,0.002267338,-0.012896726,0.989710187,NA,1.93793392,3.291043253,0.555961269,NA,-16.71664651,270.4383584,0.950711632,NA,SRY
15443,ENSG00000184897,417.9846006,0.11424574,0.28765311,0.397164974,0.69124581,0.921330899,-0.210547595,0.162658603,0.195522409,0.554989492,-0.295436976,0.224318596,0.187824602,0.453107067,H1FX
15444,ENSG00000184898,107.3001569,0.294285792,0.237520774,1.238989698,0.215349313,0.646364317,0.001477608,0.128409698,0.990818962,NA,-0.242791445,0.188960476,0.19883439,0.466410348,RBM43
15445,ENSG00000184900,440.4936313,0.071711192,0.180096077,0.398182975,0.690495314,0.921330899,0.042936119,0.099793753,0.667014837,0.881916401,0.038789686,0.139762848,0.781366018,0.904909436,SUMO3
15446,ENSG00000184903,54.59083145,0.264568243,0.319932765,0.826949509,0.40826568,0.793025113,-0.183634304,0.170403217,0.281191873,NA,-0.534267657,0.255335027,0.036401122,0.187798026,IMMP2L
15447,ENSG00000184905,1.088245926,0.486751092,0.5370242,0.906385767,0.364731704,NA,0.872387797,1.156892781,0.450802178,NA,-1.743128742,1.407705297,0.215613461,NA,TCEAL2
15448,ENSG00000184908,1.67906597,0.552907537,0.677866095,0.815658935,0.414695232,NA,-0.280103575,0.764509877,0.714079154,NA,-1.28859104,1.000407124,0.197722768,NA,CLCNKB
15449,ENSG00000184909,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C1ORF220
15450,ENSG00000184911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DMRTC1B
15451,ENSG00000184916,291.8312729,0.587843317,0.361045861,1.628168,0.103489268,0.495764743,-0.434977285,0.20784172,0.036364376,0.306353131,-0.727609022,0.285547434,0.010830532,0.091301447,JAG2
15452,ENSG00000184922,297.6520169,0.576773473,0.314768184,1.832375385,0.066895513,0.420679683,0.122771455,0.179538028,0.494089675,0.785117026,-0.199322277,0.248268548,0.422061735,0.687042756,FMNL1
15453,ENSG00000184923,1.093958573,-0.058740822,0.604934022,-0.097102857,0.922644712,NA,0.346651186,1.010067922,0.731451076,NA,-1.074164867,1.254028252,0.391681739,NA,NUTM2A
15454,ENSG00000184924,45.74564608,-0.781695051,0.322639726,-2.422810921,0.01540094,0.22484829,0.167885896,0.187850269,0.371470715,NA,0.690160947,0.250402839,0.005847677,0.061952915,PTRHD1
15455,ENSG00000184925,1.603581952,0.638240792,0.585397634,1.090268827,0.275594743,NA,1.156599763,1.02924805,0.261126409,NA,-1.579019769,1.226834186,0.198070376,NA,LCN12
15456,ENSG00000184933,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR6A2
15457,ENSG00000184937,0.060071026,0.000114683,0.000939332,0.122089409,0.90282821,NA,13.05025687,172.5664506,0.93971782,NA,14.91909391,169.3599122,0.929804303,NA,WT1
15458,ENSG00000184939,160.3064414,0.091067373,0.215146973,0.423279824,0.672091113,0.915471418,0.10422407,0.117281947,0.374184481,NA,-0.114368953,0.169562125,0.499996112,0.747356312,ZFP90
15459,ENSG00000184945,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AQP12A
15460,ENSG00000184949,10.10638696,0.004103783,0.586417858,0.006998052,0.994416408,NA,0.359243678,0.385241204,0.351069799,NA,0.161932537,0.518454196,0.754784265,0.891973274,FAM227A
15461,ENSG00000184954,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR6C70
15462,ENSG00000184956,6.167053257,0.605863963,0.674040736,0.89885363,0.36873063,NA,-0.203287751,0.498666337,0.683521199,NA,-0.49234488,0.655694741,0.452727803,0.710557709,MUC6
15463,ENSG00000184967,56.44408136,-0.267746091,0.307188138,-0.871602963,0.383425014,0.779765671,-0.127703179,0.167573771,0.446017391,NA,-0.099455378,0.239037398,0.677361576,0.852034549,NOC4L
15464,ENSG00000184979,70.55878975,-0.494093203,0.364616003,-1.355105643,0.175383901,0.605762635,0.102783864,0.215487604,0.633374424,NA,0.735457226,0.287637286,0.010561226,0.089858707,USP18
15465,ENSG00000184983,4.337846857,-0.248453874,0.674658395,-0.368266186,0.712674763,NA,-0.424528089,0.496252003,0.392291688,NA,-0.142134134,0.637758042,0.823640348,0.925612024,NDUFA6
15466,ENSG00000184984,0.343180741,0.289616491,0.408795616,0.70846281,0.478657899,NA,-0.158294872,1.826496853,0.930937135,NA,-1.135689812,2.158437203,0.598774953,NA,CHRM5
15467,ENSG00000184985,26.35810806,0.982281182,0.582199548,1.687189873,0.091566848,0.473438626,0.91140986,0.374081344,0.014834482,NA,-0.352685769,0.519946711,0.497574287,0.746117179,SORCS2
15468,ENSG00000184986,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TMEM121
15469,ENSG00000184988,55.07166043,0.87364618,0.320688814,2.724280176,0.006444181,0.143988306,0.058520353,0.169636208,0.730112713,NA,-0.662695717,0.266384566,0.012855744,0.100165937,TMEM106A
15470,ENSG00000184990,231.0944717,-0.307097436,0.324139178,-0.947424615,0.343422453,0.75472309,-0.224845974,0.184894686,0.223956007,NA,-0.036568917,0.253206358,0.885166158,0.951875738,SIVA1
15471,ENSG00000184992,69.64506113,0.117910085,0.266745639,0.442031911,0.658466114,0.91208062,-0.145036082,0.152471614,0.341485937,NA,0.266593682,0.209062905,0.202244104,0.470067021,BRI3BP
15472,ENSG00000184995,0.175886634,0.144043025,0.29605534,0.486540878,0.62658373,NA,0.573867337,2.881754952,0.842154683,NA,-0.142256917,3.074663945,0.963097068,NA,IFNE
15473,ENSG00000184999,0.221612259,1.16E-05,0.00408392,0.002850161,0.997725904,NA,-1.987678102,3.291336141,0.545902007,NA,17.4377223,188.6735997,0.92636221,NA,SLC22A10
15474,ENSG00000185000,13.00932541,-0.223305356,0.562901102,-0.396704422,0.691585439,NA,0.617665544,0.34620095,0.074403462,NA,-0.146994694,0.493737095,0.765917981,0.89738054,DGAT1
15475,ENSG00000185002,0.057052286,-1.03E-09,3.77E-05,-2.73E-05,0.9999782,NA,-15.62280567,278.2223098,0.955220529,NA,-13.8651685,292.1955332,0.962153242,NA,RFX6
15476,ENSG00000185008,11.41820631,0.463385226,0.666341041,0.695417508,0.486793691,NA,0.131001672,0.47658786,0.783412945,NA,-0.851290535,0.639501603,0.183130413,0.448315518,ROBO2
15477,ENSG00000185009,301.5737133,-0.141722845,0.177604611,-0.797968275,0.424888901,0.802306832,0.013245441,0.097928609,0.892409396,0.963501757,0.103024876,0.137477497,0.453619485,0.711632076,AP3M1
15478,ENSG00000185010,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F8
15479,ENSG00000185013,0.797660753,-0.048931638,0.595894466,-0.082114603,0.934555581,NA,0.343390921,1.105265425,0.756039047,NA,-0.47952196,1.286988015,0.709451826,NA,NT5C1B
15480,ENSG00000185015,10.45293601,0.148222443,0.625057704,0.237134014,0.812552825,NA,-0.492911147,0.436682426,0.258997649,NA,0.125733713,0.55435829,0.820571895,0.924109281,CA13
15481,ENSG00000185019,68.15296025,-0.249211451,0.256757581,-0.970609902,0.331742573,0.748905201,-0.018483639,0.142323129,0.896668536,NA,0.178725177,0.199790344,0.371020398,0.646439243,UBOX5
15482,ENSG00000185022,124.441684,0.866761488,0.41482133,2.089481482,0.036664403,0.336625404,0.132497561,0.242959888,0.585514561,NA,-0.458693587,0.336030948,0.172242441,0.434029099,MAFF
15483,ENSG00000185024,258.417826,-0.147520081,0.202709824,-0.727740166,0.466772658,0.823381641,-0.156169231,0.112160749,0.163810468,0.524547829,0.057546056,0.156251962,0.712656912,0.871772333,BRF1
15484,ENSG00000185028,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LRRC14B
15485,ENSG00000185033,66.53928355,0.152259621,0.3963661,0.384138857,0.700875533,0.924855516,-0.300917857,0.22754235,0.186011802,NA,-0.348516604,0.315982723,0.270044124,0.545931272,SEMA4B
15486,ENSG00000185038,0.826281514,-0.870607368,0.443426261,-1.963364475,0.049603839,NA,3.244305324,1.756858985,0.064797744,NA,0.098386831,1.582465099,0.950424949,NA,MROH2A
15487,ENSG00000185043,213.0435685,0.032266691,0.259936035,0.124133195,0.901209815,0.978479758,-0.177319933,0.146132448,0.224969551,NA,0.030899402,0.202103654,0.878485903,0.949148827,CIB1
15488,ENSG00000185046,35.74420529,-0.206419605,0.39902172,-0.517314208,0.604936838,0.890342737,-0.009360628,0.232876166,0.96793708,NA,0.209447297,0.31873156,0.51109889,0.75362269,ANKS1B
15489,ENSG00000185049,112.031399,-0.182375744,0.239401268,-0.761799406,0.446179735,0.811816218,-0.229025702,0.128577313,0.074874967,NA,-0.205538734,0.184311989,0.264778663,0.540984855,NELFA
15490,ENSG00000185052,294.1687577,-1.316817526,0.41746587,-3.154311814,0.001608771,0.071491629,0.516231814,0.248632747,0.037867834,0.31143866,0.999683774,0.33330151,0.002705673,0.038407694,SLC24A3
15491,ENSG00000185053,0.167215621,-2.36E-05,0.002861845,-0.008247118,0.993419827,NA,0.703569017,3.743818542,0.850932949,NA,-15.71583753,277.5128669,0.954839121,NA,SGCZ
15492,ENSG00000185055,26.8619812,-0.098178578,0.375165024,-0.261694379,0.793557074,0.953461327,-0.082432355,0.220325678,0.708301154,NA,0.316511528,0.298261985,0.28860525,0.564918054,EFCAB10
15493,ENSG00000185056,0.244496537,2.67E-05,0.004636914,0.00575966,0.995404481,NA,15.83528736,191.6137507,0.934136438,NA,0.966871343,2.898711672,0.738717574,NA,C5orf47
15494,ENSG00000185069,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KRT76
15495,ENSG00000185070,196.3070739,0.355344328,0.515159149,0.689775827,0.490335172,0.834728945,0.308571124,0.32020854,0.335218039,NA,-0.669522507,0.427869386,0.117633928,0.357786,FLRT2
15496,ENSG00000185085,77.87406058,0.175171081,0.280406543,0.624703974,0.532165365,0.853762189,-0.117869261,0.151131224,0.435441873,NA,-0.350866874,0.221859516,0.113767827,0.351463666,INTS5
15497,ENSG00000185087,0.28248997,0.308909809,0.387131268,0.797945903,0.424901884,NA,-0.994656531,2.105470905,0.636630432,NA,-0.526975646,2.361286612,0.823400789,NA,FAM169B
15498,ENSG00000185088,273.783263,0.418729909,0.267517725,1.565241739,0.117526238,0.515806236,-0.162216006,0.151038963,0.282822209,0.635789821,-0.073197048,0.209038382,0.726218022,0.877966024,RPS27L
15499,ENSG00000185090,8.55073597,0.602389125,0.585674442,1.028539204,0.30369626,NA,-0.197013612,0.351015097,0.574614716,NA,-0.703275764,0.521064432,0.17711525,0.440097767,MANEAL
15500,ENSG00000185097,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OR4F16
15501,ENSG00000185100,86.3752468,-1.333807438,0.481986972,-2.767310147,0.005652096,0.1351303,-0.352860058,0.293059162,0.228567386,NA,0.4864289,0.387501967,0.209372047,0.478248816,ADSSL1
15502,ENSG00000185101,11.53217048,-0.123966659,0.589483575,-0.210297053,0.833435835,NA,0.455203038,0.348385529,0.191346153,NA,-0.707478067,0.526233809,0.178813342,0.44226188,ANO9
15503,ENSG00000185104,193.9599242,-0.516995509,0.189474812,-2.728571172,0.006360936,0.143302105,0.12000664,0.10696815,0.261908648,NA,0.57070231,0.14584814,9.12E-05,0.004130476,FAF1
15504,ENSG00000185105,0.182853884,0.349190838,0.350023323,0.997621631,0.318462868,NA,-1.006281552,2.663673122,0.705594278,NA,2.480855166,2.663673013,0.351664139,NA,MYADML2
15505,ENSG00000185112,143.7479554,0.51938228,0.379109815,1.370004836,0.170685392,0.601525111,0.135140354,0.216165508,0.531858994,NA,-0.753356937,0.304567015,0.013378399,0.102872175,FAM43A
15506,ENSG00000185115,76.07289846,0.373009824,0.30189683,1.235553961,0.216624407,0.647705893,-0.226085225,0.166510134,0.174531416,NA,-0.325109218,0.239241533,0.174173114,0.436884834,NDNL2
15507,ENSG00000185122,6.700027669,-0.650047606,0.606871833,-1.071144795,0.284104329,NA,0.275818705,0.369224629,0.455050634,NA,-0.216017411,0.533367377,0.685472518,0.856242882,HSF1
15508,ENSG00000185127,335.5113689,-0.444083943,0.176003515,-2.523153837,0.011630751,0.198619993,0.12764916,0.097812852,0.191881053,0.55265364,0.342798312,0.135647923,0.011500285,0.094062746,C6orf120
15509,ENSG00000185128,0.643779552,-0.526601426,0.440320728,-1.195949661,0.231716204,NA,-0.432037041,1.733432104,0.803176736,NA,-0.885256821,2.019753648,0.661169258,NA,TBC1D3F
15510,ENSG00000185129,72.70632326,-0.345357063,0.327129091,-1.055721036,0.291095683,0.722075311,0.17841629,0.186980254,0.339983143,NA,0.291203198,0.258138059,0.259281526,0.534471565,PURA
15511,ENSG00000185130,0.059016537,-2.89E-05,0.000572415,-0.050459294,0.959756387,NA,14.20067472,197.2330063,0.942602318,NA,-14.50149119,286.8957976,0.959687137,NA,HIST1H2BL
15512,ENSG00000185133,6.5120117,-0.819565911,0.679831125,-1.205543378,0.227993603,NA,0.48819873,0.472604065,0.301605155,NA,-0.645922729,0.664047883,0.330699915,0.608156789,INPP5J
15513,ENSG00000185149,1.10054276,-0.326041504,0.519446417,-0.6276711,0.530219421,NA,-1.392980511,1.551669543,0.369329439,NA,1.618010711,1.628440961,0.320420105,NA,NPY2R
15514,ENSG00000185155,1.294434436,0.521055792,0.650540836,0.800957855,0.423156045,NA,0.032752893,0.95239824,0.972566227,NA,-0.473991808,1.100845968,0.666780689,NA,MIXL1
15515,ENSG00000185156,0.237498597,-2.72E-05,0.002488829,-0.010913764,0.991292249,NA,1.484714774,2.780630145,0.593376797,NA,-16.22625221,273.8351093,0.952748558,NA,MFSD6L
15516,ENSG00000185158,48.09163339,0.756547142,0.305263795,2.478338913,0.01319957,0.213226566,-0.237247845,0.156296022,0.129029749,NA,-0.751224786,0.250344322,0.002693012,0.038371115,LRRC37B
15517,ENSG00000185163,151.9855043,-0.084043902,0.230005874,-0.365398939,0.714813633,0.929599888,-0.037202635,0.124706299,0.765457398,NA,-0.203951924,0.179288453,0.255302972,0.530407943,DDX51
15518,ENSG00000185164,38.05710071,-0.312703215,0.408557587,-0.765383449,0.444043245,0.810284606,0.136107451,0.242833502,0.575140481,NA,0.437105711,0.327722459,0.18227992,0.447029872,NOMO2
