Supplementary Table 4b. Cushing's effect on gene expression in Obese and Non-obese patients,,,,,,,,,,
,Row.names,log2FC_NotObese_CushingvCon,lfcSE_NotObese_CushingvCon,pvalue_NotObese_CushingvCon,padj_NotObese_CushingvCon,log2FC_Obese_CushingvCon,lfcSE_Obese_CushingvCon,pvalue_Obese_CushingvCon,padj_Obese_CushingvCon,external_gene_id
2346,ENSG00000100592,0.581371831,0.188071926,0.001993354,0.028760566,-0.071770413,0.159417154,0.65256257,0.963653611,DAAM1
2347,ENSG00000100593,-0.698430899,0.463791604,0.132088904,NA,0.25322409,0.506404951,0.617045024,NA,ISM2
2348,ENSG00000100596,-0.376143799,0.208327355,0.070989902,0.256839146,-0.06570025,0.174697849,0.706857921,0.968660588,SPTLC2
2349,ENSG00000100599,-0.681948384,0.313373992,0.029544149,0.155589304,0.531729515,0.262406359,0.042727999,0.551941029,RIN3
2350,ENSG00000100600,-0.134035606,0.302124939,0.657300733,0.833673421,0.505773072,0.260665416,0.052341394,0.588817763,LGMN
2351,ENSG00000100601,-0.115377374,0.258500318,0.655356298,0.832577449,-0.12999572,0.212885396,0.541439857,0.943419957,ALKBH1
2352,ENSG00000100603,-0.145466238,0.132047548,0.270626849,0.530218391,-0.072387094,0.109347898,0.507978337,0.938962551,SNW1
2353,ENSG00000100604,-0.448716663,0.364742244,0.218611181,NA,0.34437348,0.406149451,0.396494541,NA,CHGA
2354,ENSG00000100605,0.746083251,0.211910275,0.000430327,0.010598215,0.00195344,0.181122073,0.991394811,0.998636893,ITPK1
2355,ENSG00000100612,-0.008140649,0.16179826,0.959872504,0.983133672,0.024882283,0.134937956,0.853701275,0.98213067,DHRS7
2356,ENSG00000100614,0.179911183,0.121586467,0.138954009,0.371652876,0.052209917,0.101288865,0.606234657,0.954799146,PPM1A
2357,ENSG00000100625,0.166328333,0.439261494,0.70494446,0.861975127,0.197229641,0.394549708,0.617155769,0.959066187,SIX4
2358,ENSG00000100626,-0.394293174,0.361758211,0.275741488,0.535472233,-0.612377572,0.314480504,0.051502709,0.585914445,GALNT16
2359,ENSG00000100628,-0.69521348,0.586116726,0.235569046,NA,-0.371115124,0.57750899,0.520474864,0.942568127,ASB2
2360,ENSG00000100629,0.054269136,0.325655046,0.867648536,0.940779273,0.129645176,0.270961135,0.632319917,0.960640446,CEP128
2361,ENSG00000100632,-0.083262836,0.122732134,0.497511108,0.730778627,-0.112335106,0.099762091,0.260152824,0.847691509,ERH
2362,ENSG00000100644,-0.163454745,0.250956374,0.514835211,0.741745032,0.445092553,0.213478659,0.037073745,0.537759543,HIF1A
2363,ENSG00000100647,-0.169474878,0.168698853,0.315089468,0.578123198,0.100340644,0.138903522,0.470063014,0.928490089,KIAA0247
2364,ENSG00000100650,-0.308555,0.158945172,0.052225914,0.21577691,-0.261455373,0.134815555,0.052457989,0.589097709,SRSF5
2365,ENSG00000100652,-0.35214095,0.466866999,0.450690741,NA,-0.160790791,0.523322437,0.758653131,NA,SLC10A1
2366,ENSG00000100664,0.330211547,0.120014076,0.005933386,0.057418472,0.224952071,0.101207504,0.026237268,0.487269427,EIF5
2367,ENSG00000100665,NA,NA,NA,NA,NA,NA,NA,NA,SERPINA4
2368,ENSG00000100678,-0.265791686,0.57658984,0.644818801,NA,-0.738193319,0.544614931,0.175277146,NA,SLC8A3
2369,ENSG00000100697,-0.121145106,0.151926277,0.425222227,0.673363169,0.106289771,0.125503933,0.397048683,0.912249606,DICER1
2370,ENSG00000100711,-0.454706018,0.155997049,0.00355874,0.041406704,-0.243437637,0.131378729,0.063890157,0.620393483,ZFYVE21
2371,ENSG00000100714,0.522657599,0.254668614,0.040140058,0.185801496,0.018360006,0.219046999,0.933201409,0.989913178,MTHFD1
2372,ENSG00000100721,-0.408369683,0.483185116,0.398020414,NA,0.101304207,0.538467567,0.85077139,NA,TCL1A
2373,ENSG00000100722,-0.00409179,0.118536681,0.972463144,0.986936418,-0.015778941,0.097113618,0.870928526,0.985292595,ZC3H14
2374,ENSG00000100726,-0.086761984,0.171136813,0.612172776,0.806320733,-0.134358147,0.145552562,0.355960189,0.8961726,TELO2
2375,ENSG00000100731,0.107618137,0.134844589,0.424818184,0.673013284,-0.011648638,0.112394933,0.917454848,0.988902443,PCNX
2376,ENSG00000100739,-0.839960984,0.575165004,0.144184943,NA,-0.566937193,0.565930488,0.316450415,NA,BDKRB1
2377,ENSG00000100744,0.59942757,0.234592027,0.010612937,0.083514038,0.103272758,0.196878286,0.599895157,0.952448611,GSKIP
2378,ENSG00000100749,0.172611151,0.269906374,0.522483197,0.747760579,0.371109076,0.222239405,0.094946725,0.693747492,VRK1
2379,ENSG00000100764,0.672069089,0.137286287,9.81E-07,0.000126187,0.079711315,0.117232316,0.49654043,0.936168903,PSMC1
2380,ENSG00000100767,0.270477833,0.259201902,0.296715623,0.557670579,0.625678861,0.218318089,0.004158193,0.251982547,PAPLN
2381,ENSG00000100784,-0.213140608,0.308538461,0.489686674,0.724298798,-0.056394615,0.264302481,0.831037214,0.977819241,RPS6KA5
2382,ENSG00000100796,0.061292988,0.123291165,0.619090224,0.809991048,-0.016236307,0.10221715,0.873793893,0.986104138,SMEK1
2383,ENSG00000100802,-0.544261143,0.275991798,0.048607407,0.206754338,0.050671956,0.216405198,0.814866095,0.975223778,C14orf93
2384,ENSG00000100804,0.429811215,0.149009535,0.003920925,0.044118705,0.123080239,0.125174915,0.325476536,0.884118911,PSMB5
2385,ENSG00000100811,0.188356141,0.123463714,0.127109715,0.355058696,0.061742371,0.103369494,0.550308578,0.945668045,YY1
2386,ENSG00000100813,-0.088215132,0.114381526,0.440567155,0.685345785,-0.060509319,0.09591095,0.528112044,0.943273533,ACIN1
2387,ENSG00000100814,-0.255530343,0.216250016,0.237347337,0.495706566,-0.269290491,0.187172436,0.1502272,0.769030069,CCNB1IP1
2388,ENSG00000100815,-0.066601983,0.133649774,0.618249932,0.809157176,0.101768359,0.106250654,0.33815658,0.890505814,TRIP11
2389,ENSG00000100823,0.315277152,0.117630722,0.007357204,0.066214832,0.026227189,0.100240608,0.793597187,0.972736709,APEX1
2390,ENSG00000100836,-0.17913298,0.117314408,0.126773985,0.354534401,-0.268400351,0.098620082,0.006497482,0.291853769,PABPN1
2391,ENSG00000100842,-0.283671995,0.240883195,0.238942955,0.497562098,-0.211978006,0.203529563,0.297639073,0.865770489,EFS
2392,ENSG00000100852,0.324603992,0.106145329,0.002227385,0.030764147,0.108640712,0.087276276,0.213208631,0.818135534,ARHGAP5
2393,ENSG00000100865,0.166563415,0.16702411,0.318647183,0.580550822,-0.02237288,0.139726068,0.872786875,0.985991293,CINP
2394,ENSG00000100867,-0.155977816,0.542394546,0.773673913,NA,0.288218236,0.584219629,0.621773186,NA,DHRS2
2395,ENSG00000100883,0.190436574,0.140733785,0.176001695,0.424416364,0.248413148,0.115360886,0.031290648,0.506511478,SRP54
2396,ENSG00000100884,-0.288102408,0.421356865,0.494133567,NA,-0.493072882,0.468984221,0.293091683,NA,CPNE6
2397,ENSG00000100888,0.224377641,0.117078601,0.055305283,0.223749438,0.091494889,0.095380083,0.337424664,0.890100415,CHD8
2398,ENSG00000100889,0.179332866,0.2889562,0.534847697,0.757526738,-0.106132995,0.249659884,0.67075625,0.966790355,PCK2
2399,ENSG00000100890,0.553748312,0.491341671,0.259737104,NA,0.185841012,0.408098501,0.648833914,NA,KIAA0391
2400,ENSG00000100897,0.044622766,0.12771507,0.726794205,0.873072761,0.149182365,0.106922242,0.162942983,0.784962525,DCAF11
2401,ENSG00000100902,0.616832605,0.189920728,0.001162836,0.020875351,0.098859675,0.162425279,0.54275838,0.943419957,PSMA6
2402,ENSG00000100906,-0.010510522,0.317846725,0.973620446,0.98739129,0.00678579,0.275059607,0.980317982,0.997399716,NFKBIA
2403,ENSG00000100908,-0.134171822,0.255597549,0.599629132,0.798123228,-0.019724934,0.207873241,0.924402804,0.989794156,EMC9
2404,ENSG00000100911,-0.007983086,0.117340397,0.94575891,0.976694264,-0.006891808,0.095334664,0.942370582,0.991397743,PSME2
2405,ENSG00000100916,0.300509356,0.250440745,0.230169642,0.487612307,-0.22312759,0.213184916,0.295266231,0.865671164,BRMS1L
2406,ENSG00000100918,-0.298629675,0.304859174,0.327300405,0.588206484,-0.252656181,0.261784626,0.334479731,0.889701979,REC8
2407,ENSG00000100926,-0.146217868,0.314185337,0.641654123,0.824895203,-0.150314835,0.255297294,0.556006514,0.947685481,TM9SF1
2408,ENSG00000100934,0.790215015,0.202513934,9.54E-05,0.00379713,0.238346441,0.172464495,0.166970796,0.791964609,SEC23A
2409,ENSG00000100938,-0.084176401,0.141019158,0.550564365,0.766713281,-0.112814827,0.117737458,0.337967078,0.890505814,GMPR2
2410,ENSG00000100941,-0.423793729,0.119889649,0.000407984,0.010178061,-0.224527203,0.099124798,0.023506776,0.468203961,PNN
2411,ENSG00000100949,0.864569031,0.247779513,0.000484346,0.011295546,0.014376287,0.213848501,0.946401386,0.992057774,RABGGTA
2412,ENSG00000100968,-1.197956189,0.321761079,0.000196773,0.006177443,-0.023557399,0.272600676,0.931134741,0.989913178,NFATC4
2413,ENSG00000100979,0.402258874,0.229388538,0.079496729,0.272843722,0.230235836,0.195903337,0.239893815,0.835126365,PLTP
2414,ENSG00000100982,-0.095721641,0.150885546,0.525820458,0.750317735,-0.115693589,0.127593245,0.364545591,0.896966272,PCIF1
2415,ENSG00000100983,0.176131159,0.230487532,0.44476723,0.689279714,0.089154757,0.194869591,0.647304627,0.962262663,GSS
2416,ENSG00000100985,0.222439719,0.589300925,0.705829021,0.862175339,2.223453849,0.584024519,0.000140592,0.090309386,MMP9
2417,ENSG00000100987,0.349378843,0.322639452,0.27886302,NA,-0.288151199,0.37065871,0.436921034,NA,VSX1
2418,ENSG00000100991,0.78422443,0.116346323,1.58E-11,2.36E-08,-0.159036002,0.099794733,0.111018657,0.717073943,TRPC4AP
2419,ENSG00000100994,0.496516409,0.192234754,0.009798367,0.079402619,0.135359405,0.164220173,0.409794317,0.914601749,PYGB
2420,ENSG00000100997,0.332003739,0.151714759,0.028644719,0.153023439,0.426838925,0.126614793,0.000748519,0.13492335,ABHD12
2421,ENSG00000101000,-0.444182064,0.344931513,0.197836528,0.450311317,-0.478946198,0.297703197,0.107659129,0.714097083,PROCR
2422,ENSG00000101003,-0.072361649,0.502772219,0.885559447,NA,0.574261398,0.451211753,0.203121213,NA,GINS1
2423,ENSG00000101004,0.248610846,0.210416199,0.237396405,0.495722487,-0.073955721,0.174333577,0.671405664,0.966790355,NINL
2424,ENSG00000101017,-0.519050604,0.257569227,0.043884878,0.195423315,0.093609453,0.218458711,0.668287483,0.966790355,CD40
2425,ENSG00000101019,0.103887603,0.14814353,0.483138788,0.71886782,-0.108392364,0.125489174,0.387720465,0.908426527,UQCC1
2426,ENSG00000101040,0.127109172,0.157226052,0.41883242,0.668446681,0.010203501,0.131982492,0.938377333,0.990422287,ZMYND8
2427,ENSG00000101049,0.560765903,0.368196465,0.12775688,0.356117464,0.091504193,0.320874195,0.775512711,0.970885904,SGK2
2428,ENSG00000101052,-0.245898998,0.175810787,0.161915849,0.40499278,-0.104044706,0.14343487,0.468219282,0.927182574,IFT52
2429,ENSG00000101057,0.999634798,0.566568401,NA,NA,1.450909001,0.533543674,NA,NA,MYBL2
2430,ENSG00000101074,NA,NA,NA,NA,NA,NA,NA,NA,R3HDML
2431,ENSG00000101076,NA,NA,NA,NA,NA,NA,NA,NA,HNF4A
2432,ENSG00000101079,-0.075070187,0.17967624,0.676087436,0.844713644,0.022463681,0.146321942,0.877986404,0.986260155,NDRG3
2433,ENSG00000101082,0.755940284,0.312093373,0.015428529,0.104852631,0.129221379,0.269775858,0.631941943,0.960640446,SLA2
2434,ENSG00000101084,0.733097057,0.332639769,0.027533012,0.150079988,0.185101316,0.288342683,0.520906254,0.942568127,C20orf24
2435,ENSG00000101096,0.103115676,0.312909647,0.741748939,0.88033926,-0.267211774,0.265274076,0.313788462,0.874283154,NFATC2
2436,ENSG00000101098,-0.356539858,0.513854877,0.487774266,NA,0.144992098,0.458885441,0.75202848,0.96969296,RIMS4
2437,ENSG00000101104,0.004989907,0.29576953,0.986539585,0.993490281,-0.066735609,0.250761929,0.790138056,0.972736709,PABPC1L
2438,ENSG00000101109,-0.160988406,0.127649648,0.207246196,0.460186306,0.194829609,0.098559421,0.048067289,0.574437636,STK4
2439,ENSG00000101115,0.25991029,0.584060301,0.656315478,NA,-0.219056529,0.566551489,0.699016126,NA,SALL4
2440,ENSG00000101126,-0.048935566,0.110126462,0.656783829,0.833409713,0.013968005,0.090261663,0.877018296,0.986260155,ADNP
2441,ENSG00000101132,0.08265839,0.230096769,0.719420671,0.868138685,0.062208484,0.186437046,0.738628448,0.968950879,PFDN4
2442,ENSG00000101134,-0.688569733,0.45999318,0.134415919,0.364486241,0.438818043,0.370054424,0.235693278,0.832523732,DOK5
2443,ENSG00000101138,-0.042513667,0.186414993,0.819600163,0.91838388,0.053205792,0.149739042,0.722347297,0.968950879,CSTF1
2444,ENSG00000101144,-0.475229003,0.540461901,0.37923778,0.637029294,-1.536645099,0.503230866,0.002261443,0.204600893,BMP7
2445,ENSG00000101146,0.220033661,0.166431939,0.186146867,0.436417837,0.013042315,0.14298237,0.927320767,0.989794156,RAE1
2446,ENSG00000101150,0.157260103,0.109775316,0.151982638,0.39031742,0.144043561,0.092077106,0.11772841,0.727949332,TPD52L2
2447,ENSG00000101152,0.246859758,0.180443867,0.17129031,0.4189782,0.1095295,0.152845226,0.473618475,0.929467181,DNAJC5
2448,ENSG00000101158,0.068298563,0.13773362,0.619983098,0.810804487,0.02574101,0.11576873,0.824042557,0.97614281,NELFCD
2449,ENSG00000101160,-0.164645056,0.225873703,0.466047361,0.706699107,0.562956871,0.192448431,0.003441963,0.234438082,CTSZ
2450,ENSG00000101161,-0.197437072,0.111582585,0.076822892,0.268372912,-0.079688803,0.093340353,0.393246633,0.910851646,PRPF6
2451,ENSG00000101162,0.159648765,0.563377359,0.77688707,NA,-0.108041268,0.529803136,0.838410393,0.979276145,TUBB1
2452,ENSG00000101166,0.419071773,0.165617156,0.011394408,0.087420474,0.223702791,0.137923006,0.104816272,0.711028441,SLMO2
2453,ENSG00000101180,0.028437564,0.162752744,0.861292871,NA,-0.115005198,0.188952173,0.542758355,NA,HRH3
2454,ENSG00000101181,-0.146221707,0.219039504,0.504415386,0.73460519,0.136531133,0.183521173,0.456904891,0.926083661,MTG2
2455,ENSG00000101182,0.417641948,0.173470068,0.016058927,0.107247807,0.08432167,0.148078512,0.569058301,0.948110311,PSMA7
2456,ENSG00000101187,-0.498389913,0.384605105,0.195027717,0.447524654,-0.299526378,0.335986885,0.372670455,0.901298443,SLCO4A1
2457,ENSG00000101188,-0.489502348,0.459922335,0.287185919,NA,0.255349724,0.510277725,0.616784141,NA,NTSR1
2458,ENSG00000101189,-0.097393497,0.249262901,0.695999776,0.855957035,0.196220764,0.200372419,0.327441499,0.885955869,MRGBP
2459,ENSG00000101190,0.304358385,0.205233273,0.138077724,0.370302165,0.024304347,0.17322967,0.88842194,0.987216042,TCFL5
2460,ENSG00000101191,-0.049087913,0.110973392,0.65824356,0.834449087,-0.210363657,0.093218885,0.024029108,0.470582238,DIDO1
2461,ENSG00000101193,-0.544310707,0.177671067,0.002187009,0.030401968,0.14592853,0.136048049,0.283439434,0.859788537,GID8
2462,ENSG00000101194,-0.249876887,0.377813364,0.508370882,0.737082328,0.613336365,0.303873704,0.043550413,0.555602938,SLC17A9
2463,ENSG00000101197,-0.777673439,0.581095174,0.180802157,NA,0.436324481,0.594964657,0.463337659,NA,BIRC7
2464,ENSG00000101198,-0.049038141,0.451090864,0.913432416,NA,0.215286045,0.490569648,0.660770886,NA,NKAIN4
2465,ENSG00000101199,-0.044470166,0.145754595,0.760287699,0.887459858,-0.165988624,0.122680517,0.176050722,0.797988179,ARFGAP1
2466,ENSG00000101200,0.196026935,0.586735718,0.738305989,NA,0.082844356,0.586142504,0.887602734,NA,AVP
2467,ENSG00000101203,-0.18849408,0.331231535,0.569308328,NA,-0.2193911,0.376608726,0.56020041,NA,COL20A1
2468,ENSG00000101204,0.025030415,0.152970623,0.870023293,NA,0.147696655,0.177742756,0.405997706,NA,CHRNA4
2469,ENSG00000101210,0.460954989,0.514806457,0.370576116,NA,-0.114778074,0.590084842,0.845775675,NA,EEF1A2
2470,ENSG00000101213,0.294079224,0.462591838,0.524958458,NA,-0.049869278,0.391440844,0.898624394,0.98824041,PTK6
2471,ENSG00000101216,-0.032357379,0.239678099,0.892609119,0.951983742,-0.15895589,0.201364018,0.429880768,0.91933481,GMEB2
2472,ENSG00000101220,0.91280209,0.246555627,0.000213725,0.006554777,-0.022377963,0.215401856,0.917257143,0.988902443,C20orf27
2473,ENSG00000101222,-0.338392272,0.41583343,0.415777412,NA,0.035356434,0.467064211,0.939658333,NA,SPEF1
2474,ENSG00000101224,-0.761128382,0.204074672,0.000191741,0.006067238,0.099139042,0.16699773,0.552742868,0.945749533,CDC25B
2475,ENSG00000101230,-0.013693198,0.340064545,0.967880688,0.98639756,-0.761509683,0.294177452,0.009636513,0.333086771,ISM1
2476,ENSG00000101236,0.102611314,0.239055662,0.667751432,0.840779962,0.387031194,0.199127458,0.051939423,0.586865228,RNF24
2477,ENSG00000101246,-0.184215973,0.154433712,0.232928834,0.490417494,-0.089633731,0.12676147,0.479500928,0.929467181,ARFRP1
2478,ENSG00000101247,0.794100642,0.286577931,0.00558885,0.055475716,-0.308078028,0.251832322,0.221199094,0.825129141,NDUFAF5
2479,ENSG00000101251,0.897282239,0.590197438,0.128433434,NA,0.451564045,0.585225748,0.440347469,0.921917427,SEL1L2
2480,ENSG00000101255,-0.646173677,0.338247532,0.056087212,0.22504312,-0.387223378,0.266820969,0.146710836,0.766145193,TRIB3
2481,ENSG00000101265,-0.658818848,0.340799099,0.053216613,0.218147287,0.396594084,0.289548536,0.170781158,0.792484688,RASSF2
2482,ENSG00000101266,-0.077175329,0.108360005,0.476333315,0.715182318,0.008851009,0.089003513,0.920784468,0.989247551,CSNK2A1
2483,ENSG00000101276,0.059069361,0.507037679,0.907257112,NA,0.430401658,0.466187822,0.355883922,0.8961726,SLC52A3
2484,ENSG00000101280,0.065998933,0.483595218,0.891445336,0.951360082,-0.027057021,0.438957572,0.950850109,0.992629852,ANGPT4
2485,ENSG00000101282,0.753131052,0.586435724,0.199053915,NA,0.157515373,0.592043223,0.790197744,NA,RSPO4
2486,ENSG00000101290,-0.081106878,0.140478476,0.563695209,0.775583744,-0.167323149,0.117365336,0.153966301,0.777947314,CDS2
2487,ENSG00000101292,NA,NA,NA,NA,NA,NA,NA,NA,PROKR2
2488,ENSG00000101294,0.200902916,0.186441594,0.281227977,0.540798687,0.182610342,0.156633159,0.243676198,0.83893879,HM13
2489,ENSG00000101298,0.39525714,0.312856861,0.206452603,0.459419458,0.12436325,0.261334601,0.634161671,0.960640446,SNPH
2490,ENSG00000101306,0.028874958,0.163553972,0.859864254,NA,0.169911772,0.190232097,0.371760034,NA,MYLK2
2491,ENSG00000101307,-0.516741192,0.487091112,0.288748197,0.548291567,0.76142198,0.430968647,0.077266948,0.655984219,SIRPB1
2492,ENSG00000101310,0.202842277,0.18314458,0.268055035,0.528098321,0.218464319,0.150226833,0.145882639,0.766145193,SEC23B
2493,ENSG00000101311,1.604413813,0.571610673,0.005003168,NA,0.007574797,0.554798896,0.989106637,NA,FERMT1
2494,ENSG00000101323,NA,NA,NA,NA,NA,NA,NA,NA,HAO1
2495,ENSG00000101327,0.024123761,0.150624565,0.872756448,NA,-0.097776447,0.174734207,0.575771105,NA,PDYN
2496,ENSG00000101331,-0.474131841,0.256319834,0.064347212,0.242182819,-0.183847633,0.217819783,0.39864956,0.912297573,CCM2L
2497,ENSG00000101333,-0.257283036,0.362697005,0.47810061,0.716471809,-0.294823567,0.311371737,0.343713193,0.89428801,PLCB4
2498,ENSG00000101335,0.017081294,0.184250839,0.926136545,0.966620246,0.076132479,0.156763945,0.62721503,0.96060998,MYL9
2499,ENSG00000101336,-0.560527762,0.380533362,0.140749534,0.374506183,0.491690025,0.326625989,0.132231291,0.74850988,HCK
2500,ENSG00000101337,-0.048520621,0.157783457,0.75845217,0.886951717,-0.007708016,0.132338276,0.953553638,0.993699238,TM9SF4
2501,ENSG00000101342,-0.589542132,0.311173709,0.058148643,0.230303285,0.43136358,0.250871658,0.085530791,0.677443944,TLDC2
2502,ENSG00000101343,-0.024677294,0.167733144,0.88303545,0.947563932,-0.043717311,0.138263642,0.751859777,0.96969296,CRNKL1
2503,ENSG00000101346,0.390618792,0.177550196,0.027803554,0.150573133,0.102893589,0.149889928,0.492422451,0.934300875,POFUT1
2504,ENSG00000101347,-0.46117094,0.23132008,0.046190477,0.200577797,0.449389325,0.195953891,0.021828312,0.453034459,SAMHD1
2505,ENSG00000101349,NA,NA,NA,NA,NA,NA,NA,NA,PAK7
2506,ENSG00000101350,0.539506905,0.118854113,5.65E-06,0.000475562,0.07157089,0.098512979,0.467524779,0.927182574,KIF3B
2507,ENSG00000101353,0.442280543,0.268037265,0.098928396,0.310084524,0.203154197,0.228707254,0.374394583,0.90252909,MROH8
2508,ENSG00000101361,-0.312541664,0.166023879,0.059766762,0.233617724,-0.06755178,0.137808983,0.624003594,0.959157654,NOP56
2509,ENSG00000101363,0.348902607,0.135261738,0.009895414,0.079972332,-0.015100625,0.114277917,0.894873965,0.988236103,MANBAL
2510,ENSG00000101365,0.055680033,0.162886696,0.732476641,0.875868136,-0.094305462,0.138299946,0.495307996,0.936168903,IDH3B
2511,ENSG00000101367,0.168442236,0.182602959,0.35629351,0.61741388,0.065251077,0.15432346,0.672426446,0.966790355,MAPRE1
2512,ENSG00000101384,-0.263573978,0.244707212,0.281435887,0.541005181,-0.062129391,0.208574737,0.76579787,0.970885904,JAG1
2513,ENSG00000101391,0.255661575,0.165713141,0.122880275,0.348617403,-0.10958033,0.140420446,0.435171331,0.921492747,CDK5RAP1
2514,ENSG00000101400,0.594084628,0.196864851,0.002546771,0.033511478,-0.072168974,0.170910258,0.672833505,0.966790355,SNTA1
2515,ENSG00000101405,0.60844803,0.589804378,0.302254905,NA,-0.023780549,0.583927547,0.967514994,NA,OXT
